tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,Y5LM9u911EB2nxCBSjoFNe8xqB5RaVE0NSSH7wQoLiGzENU,뽀허니,368,270,252,True,False,False,False
GRANDMASTER,IkfFknckoY59xmrgf2gtcHKM4CocjoeCX-j4c_PKs9OF30o,118승현희민지원,212,161,96,False,False,True,False
GRANDMASTER,wF8ekRc9inx-OPWOVzaVtMzQ8OZr3Kt30pP0LvQ3dn1EHg,목표는 트리마제,242,297,166,False,False,False,False
GRANDMASTER,9zUx_fpOn_eEoto-462zA3we42Kn7aUrQbh0qtZjQiKkaxY,노해로170에15,345,141,108,True,False,False,False
GRANDMASTER,9ZdMYGNGVEl3QEs9grQDa20--wZrki5DYrwdfn4CZt4AF1c,SRB Gonee,543,149,115,False,False,True,False
GRANDMASTER,xnuO3gRkBOAolx4JsbEmODOZQVaq46RQr03QtxVgSMhahA,JongSeop Eun,578,183,155,False,False,True,False
GRANDMASTER,Cl3TFYNnAhBeMqz5TAYRiehHl_sBoFI4epMwVBtl75ItmcY,acting dumb,613,107,85,False,False,True,True
GRANDMASTER,HkSrAyTHZJc3JYpcluOpfRS54xkagtDDgm1zE0Tj6wlSc0A,Youtube 쫌남TV,187,188,155,False,False,False,False
GRANDMASTER,K_tNB4O9GLhi1pF4ct9es0ZvrqOUWLaAJ9RLQ3m2VB0dpho,fabaju,468,283,258,False,False,True,False
GRANDMASTER,1K-e019YE3mpOrMShAALZ6gSXZFBuDEYCPUSyUJXuL7ZgOQ,1ackairay,337,116,90,False,False,True,True
GRANDMASTER,_NUAY1grhCKWKh5mJdPSB-Ms4JUwR2yarDAIoFj7poMUNGA,마이티베어,437,137,79,False,False,True,False
GRANDMASTER,Wc644R7PPr_sAJvR8rDs04eKnxpCFAuzK_nt7JAnkAi9Krg,롤잘하고싶어요12,254,148,137,False,False,True,False
GRANDMASTER,7vmyDCCrRc2r7JGLGkJkcRH-srktMnCpddjjIkxoQrJcKQ,GimGoon,320,282,253,False,False,True,False
GRANDMASTER,tAmqjYFkAjO3WcTDUbAYGlfXjvdefHq2PiOoWkX6p52g67I,tiancaipaidaxing,164,287,272,False,False,True,False
GRANDMASTER,ZbvaVtz0qw8dxZANwPBbvbaBmbPtMxRtTfaTkX1rAmy0NA,D1 이현,328,259,277,False,False,True,False
GRANDMASTER,os6cBH6okNyMpvJURyYlk9AXNtuIb104nuxhA0UcCrB6Hg,ZhanQiSuSuSu2,212,311,272,False,False,True,True
GRANDMASTER,NltI67awDRoR_9RcX66v98tpSCe2FRPY6FfR6jeUsPtvS1Q,나라카일,226,330,314,False,False,False,False
GRANDMASTER,axEfZgqKh65Cc0H5_C4kqI133Dgu6bndq2R90f72qpK3ULY,sky never sneer,212,565,563,False,False,True,False
GRANDMASTER,rG-HPGuAcic8uDWXf81xqtsXB4QmEdvNccY7stVLSgSFkg,병권좌,441,113,117,False,False,False,False
GRANDMASTER,MYUWPzDC06KSjY5PnziXuJcD9W5dqk9kSypxSnjmcA3Q8D8,Lab C,317,136,110,False,False,False,False
GRANDMASTER,9-6MMiegrEDua1WHG1EKpCi3gkMr05RkYHIrj2p3qNwa7o8,Unisia,198,317,297,False,False,True,False
GRANDMASTER,iHgK1G3vcV2p6gptzwFqyupnYKm7HoCXSZjjgZOYSj2uxg,팍에리,607,267,229,False,False,True,False
GRANDMASTER,812PcI0RThbm6QGwZYH7w6YN3_WM8M9qn24eaX-hRawsSr4,nanjing haksaI,470,303,269,False,False,False,False
GRANDMASTER,qGMaYN-z5YJcKdco5bCgCV8K7VW9H1ANeOkRpYQ0JPuSfcU,last year01,407,366,351,False,False,False,True
GRANDMASTER,bUsGVBaSiWtFnLZ_LsBWOEtzYqJwfrYt5cY7sE14EinXs6A,exist1,316,219,208,False,False,True,False
GRANDMASTER,patKOpSWi2ZWKbojJ-GaWzk8Nv6IYq8RsSa5OrtOig3vw_Q,19살무직백수,303,338,260,False,False,False,False
GRANDMASTER,1887Mlav-G8sh7RzaIDdm2Hy5E-HOT9oDrtUxSQK4ZH-3v0,나는 졸린다,401,209,189,True,False,False,False
GRANDMASTER,aRJ7zIlVvwUEVuWtjE4viNzOq-nkn1lc959QQWYtB-ObWPA,FaZe broky,470,290,273,False,False,False,True
GRANDMASTER,XTxFGNFDGqOAd7a0I4KbFmHNoUT5ULEP91gNjUWEQtgOmz4,뚠뚠스타일,288,185,177,False,False,False,False
GRANDMASTER,jm-D7IWrT-rsJCO5LvCc0qeULlQuC7E0kHxDJ6CUVqU6Nw,Red Li W,310,391,386,False,False,False,False
GRANDMASTER,UyNRlFWBs-uBvB1g_isd-M5p5KoRsqhfXwSa7CixDxpkqcw,li zi wei,376,239,210,False,False,True,False
GRANDMASTER,NLHRTEssEjT0z5lAritUj-KUHQ27CMRgrAt8Ba07fRzoc4E,제주고 김승석,517,172,137,False,False,True,False
GRANDMASTER,V0wqiDRI278FVizujLO8QZ0ddu-CyVZYih6AKQUwcxgA0A,EggPlantEgg ,434,392,367,False,False,True,False
GRANDMASTER,14ztYVSbzjhSYouqWYla6bnH3Gc3NHO8NTjv1HE17szXiMM,zhonguoren,597,155,132,False,False,True,False
GRANDMASTER,5Sg_RORvA_YCJiRaV6lXtHv5g04BA8e7IV4Qw66IwkmH5vQ,골프장동영상,360,79,57,False,False,False,False
GRANDMASTER,rWKqAEYS7nL_dZi5VjWyxsiVoetCgig1Tw9jchiumboMZ4A,CQPO,335,466,448,False,False,False,True
GRANDMASTER,Bc4ZZihcy10KzWOChXO6IqumeqhdmpJLvlAeZ1ggD20Se2I,SANDBOX JoKer,503,190,162,False,False,True,False
GRANDMASTER,DJll005FuoKdk7wN4jcXcKkW0VwIvagZfOKtdGOsZtCxirQ,Goldguns,238,269,249,True,False,False,False
GRANDMASTER,m1gRw7uFiMiHYGb85q0glBTMDebmM1bUhdF1u1QT-TCyMwY,yishannunuhao,347,187,167,False,False,True,True
GRANDMASTER,nynPb3VSEdWvmppJtBpWbcednyuIyBNPUU7JGxPIraiZPsA,돌거북이힘을숨김,203,185,155,False,False,True,False
GRANDMASTER,oWU_pXsEDDbxX_77B5VLMeLQ3iP6zfKjHB3bU_2VtAykqlE,19 Again July77,244,254,237,False,False,True,False
GRANDMASTER,HmivN_8LD5rC7j9udeym-GQqd-GXRsFAP7rV6OvbcAxYTNc,사신몬,281,104,53,False,False,False,False
GRANDMASTER,O_-VUkbmGZp3stQlwdZNlT-sSGGVXSi9npwWBUYWXahxpF4,xin dong yao ni,379,183,167,False,False,False,False
GRANDMASTER,iL9uLJob8mKQ4Q6xmFpHxwN9s3SjpHVq6gfW3Lug1QyEKdo,1874,446,227,191,False,False,True,False
GRANDMASTER,VwZyzKMg-0XWdiI-9Q_yhZmnwawxWo5pUlbHNpwf-TUrDBk,whyb babo,425,265,240,True,False,False,True
GRANDMASTER,XBdey4YMqEZFa9T3VexF5N2YL7s4k4jn6Pyva14rbPiiQro,sakalaka,603,61,22,False,False,True,True
GRANDMASTER,XL9n6SKzc2Ufq0jPkA9U2leLAYVU3ZQFsR6qzcPefqKHC_Y,미드캡짱지원12,234,219,220,False,False,False,False
GRANDMASTER,E_nWT8EyOhfKNoG2mGSD9Y_TSU63d8RqxJOj5jyvnuzbVCg,지솔직fan,417,269,187,False,False,True,False
GRANDMASTER,vdfjqDU_MSVmwh6CCV6BLjStkK6tqUJNHXQy8oZjjvd-tgg,은 택,274,361,347,False,False,False,True
GRANDMASTER,WWtMO5Pr-g-r09lu9KUzfOGPRNGDPcWQaaExW6KJNNZCFcA,삼구포차쭈꾸미,255,167,149,True,False,False,False
GRANDMASTER,9C9159KrCfsYjdWw9P9TbNTleGfsMcFK3qvpNn9_Yk_J8l0,MyMagicBurnYou,502,254,232,False,False,False,False
GRANDMASTER,f119NA2kbhgr6qUyZ47NNUV-7ycB5O1RUpHbovENe22Q8Zk,내가 뭘 하는건지,569,318,309,False,False,True,False
GRANDMASTER,k-EDTKgOsJxEzYqj29ILds6doOgFiH38HCyG_XIaT_wiGVM,엄마찾아드립니다,318,83,28,False,False,False,False
GRANDMASTER,hOrE9UwNzqZqR48GatPV2cNsPUp0v1mFpqZgXgzi__9W9r0,2017즐거웠어요,557,137,104,False,False,True,False
GRANDMASTER,536137J8bkjy5dRR3i-jHGrrI-xWm89Jw0bE7hcPpEfKkes,트위치 아라드,480,134,100,False,False,True,False
GRANDMASTER,QHH5yiDQm-WwPvCs8GN2ixBBPQkPNCOaNFjhuXOSHk-MKVU,19살 이범석,496,262,219,False,False,False,False
GRANDMASTER,QZRY7kc5Q_HzH36EwAwbao1rsHdZ4vVtO-hE5mgzGLvaP_U,dangyadangyadang,202,289,283,True,False,False,False
GRANDMASTER,_vY6AYE4D1nylakKxX0hvonFQvAlkNVt00CKVrEbwH7PJA,저 트,279,243,214,False,False,False,False
GRANDMASTER,vvD0uB67-tF06mpg1czSb2YQYFLOZ64WoTOm64uYrZwyGY0,Dream man,393,325,303,True,False,False,True
GRANDMASTER,8Yks-cpnQOCm5_qgxpmSQiiEgpcdkkR0kQQESk5i4qRUBIE, 황 시한,341,233,204,False,False,True,False
GRANDMASTER,9pLhXEEioLOXKsuC3Oxf12laLGHdL3Wh5tmEANqhWKNdYdo,화내 지 마1,472,279,246,False,False,False,False
GRANDMASTER,rJbDBUlXqFfSlTopceXBzTxIK2PxxesxRhx9a1vnhTMkmNM,qwerdf15ggff,244,269,186,True,False,False,False
GRANDMASTER,tUqKTvKR2gZRTiDyCrsWYBtvLus1j6ibaqywK5iFz8rEoFE,쪼꼬맹이 미유,445,134,93,False,False,False,False
GRANDMASTER,O6SHddY2t4xAIF3iPyCWFaApzwyE3J6iPsbEIydL_E_tQgc,마이티배어,489,122,88,False,False,False,False
GRANDMASTER,xspYtxtoYz6hY_w5ZNJZgKAlaBn-Y_gcryqYAj7RBw7ikiY,코코볼쩝쩝,398,211,196,False,False,True,False
GRANDMASTER,kjpxiZU68gfGxlEtqN5FnJ1Qyy_ZJ6lIaacpaZfRuyVEDvE,yanghesu,497,147,123,False,False,False,False
GRANDMASTER,8PRes4bzPeOunX1HDDJw64Xb4-Aitbztxf-PcpiQtTr0Qi8,여죽남포,232,141,125,False,False,False,False
GRANDMASTER,LE7eyio4FoEH9RGzPruFARi6bUxn1c4J_Jb4k71gvMrIzg,BJ갈배,449,435,417,False,False,False,False
GRANDMASTER,HfrpVZC7TYiAqkEq6wgt6k05KRbyna0KgRwbSt93qc7Q0Q,Lasfera,115,294,276,False,False,True,False
GRANDMASTER,9qUpEZIiHgzlyo767FF1RS2xiKmyoBitSqOEt-BhYy2u5_8,진라면은 순한맛4,369,257,235,False,False,False,False
GRANDMASTER,vN1CesbWPQM7PmlPv7z2kcJRzUdfb0erH_G5AmpjvjiOcA,tinychild,304,203,173,False,False,True,False
GRANDMASTER,Ty98kKQKil3V-Yxw4u-awXXOxiCjNOUeGl1v5pc-ZckJ7xo,8fenzhong5ji,547,142,109,False,False,True,False
GRANDMASTER,-2zivu0g34Y9KCfG7xBWaNkGLYbejewaH4JTZHfHX-AEQfg,나는 고기다,523,134,114,False,False,False,False
GRANDMASTER,gv11ClUhnbdLNJKDlAXHxn3yoJ6bikTvP-QHoFm7s8Dkp68,아름다운 거품,234,182,159,True,False,False,False
GRANDMASTER,-P5IKpTeuQW3f6nk3_OSDbz6QnMXPg9BQ75FKeA6JOXkWek,진심핑빼고노챗,234,329,304,False,False,False,True
GRANDMASTER,kvjT551C65IV57woD8kUZIrjug3fxjBYyravaOoEYALDlEQ,귀여운 현우,291,63,40,False,False,False,True
GRANDMASTER,WT8yPLvoBftb_Vu4b9VgfsdtIDLm_EPNksMvvpqyaCGGxTo,X1LANX1LANX1LAN,510,229,202,True,False,False,False
GRANDMASTER,8GILxodsY_b_Qdd8bwxXnrNIrTfg8sDmP7g6anOnxVotWD0,Xxing9,415,292,202,False,False,True,False
GRANDMASTER,122JXoqf9ZNtMsimWaDw9FvLnbmVn-2QghUgpLgF61NeFw,대못 사부,335,174,156,True,False,False,False
GRANDMASTER,oTqgQgntm8QzI2z6rRICDli0XHg_JOFE046yKGywgA4oH4o,Gen G shanvnei,343,269,252,False,False,True,False
GRANDMASTER,i-sg-FdqzRWZJfT9BensSQRzjUff7I6n8cCA0vQu7ksuhsY,wu ren zhi dao,223,261,251,False,False,True,False
GRANDMASTER,7BdOleQxj9_qnAfhC-SilRJI3JHiilXbpui9zXM7vK_-NUw,전혀 희망 없어요,110,334,364,True,False,False,False
GRANDMASTER,0e_2eJuU4_mNG1WBC8BoYzeqe7uhJaPwz5zWCjSZupg4nIQ,태기베어,269,116,108,False,False,True,False
GRANDMASTER,ZXqVMoFcDmA422Wbin-B7FB2d2senmmOYoHHJ72ZaMrt-UA,Gen G HaYoon,537,236,210,False,False,False,False
GRANDMASTER,kNK5Axb-BOV4r9DhvcTABQaKSnNB28IqAKpfi5cUkgiWcEE,NaruseSh1roha,377,241,220,True,False,False,False
GRANDMASTER,ngldfIfh_9pT4L92p2PNhcR3zyerueNjlUEq1ky_bB7XfA,FA Yoon,441,120,102,False,False,False,False
GRANDMASTER,BOxeYS13oXMFRnRg-Lh5TOjQpmx9iK6FZgMGQEE_CJzfzao,m1koto,261,98,85,True,False,False,False
GRANDMASTER,TiGRShywCuiRf7ak9gqhXE-3olCX2uP0d6s104hmt15pg_4,OZ Bluff,265,235,224,False,False,True,False
GRANDMASTER,V44IGlD_Rv5UpbNAk-evH3oiXQFK9shmdtAPj3oVG_oaxg,Lazy man,200,197,178,False,False,True,True
GRANDMASTER,3FHvVR_5oFiGImv0juT0t-dJWT9DbGLeloyakyEsdEmfwKI,OZ ian,400,192,170,True,False,False,True
GRANDMASTER,1trEZD1ZE62lbgSmcJ3A_YRmgHLN1exrMt9pxV9sNa9sqw,겨울지나봄이오듯,466,236,207,True,False,False,True
GRANDMASTER,wVYc1LEEbQ_nBKSqPayx7L5wpTlMbUNy_CwGUlFYjlO2Lw,전설의용사김한샘,326,138,120,False,False,True,False
GRANDMASTER,drG-UFNnFzSSc24PmI5AKWCz5U2WPGm1sAdGvLFhkrvvrw,상구놈,210,248,226,False,False,True,True
GRANDMASTER,uF8FLTvX9enLVPFm584f9lxTCnFZJpI90KxBoRTavWsmwNI,miut,204,234,169,False,False,True,False
GRANDMASTER,vczupzB6T60eaqqYQNliZVbw56X2_K-vDbO9_PLsgxySkt0,Mei yang yang,232,411,407,False,False,True,False
GRANDMASTER,uO-X3uxhDpEOQSy_WKVcpaFWLjAI-zGy5Z0VRu6KQqz1NO4,uskinoej,424,80,60,False,False,False,False
GRANDMASTER,WIJEPZOTUI9RLoxCWN_zl7Xl2aLkMakar7ls6Zr6POQRu3I,7k7kdd,349,301,271,False,False,True,False
GRANDMASTER,P6jiBqwIcng25J6rbP7uFLI-1EZ_RSPQhHnPIBK21T_uoxU,tuimaykhaugN,254,286,260,True,False,False,False
GRANDMASTER,ts9DK6T7liN9MGJV3m_ldK72YJoWt67cF4jGUSYqBnyPIfA,030608,214,457,435,False,False,False,False
GRANDMASTER,Chhou226vgbixrINiJPVhCh1201GBWRklOIGEfscz-HUguM, 집중집중집중,231,163,148,True,False,False,False
GRANDMASTER,RQlXgHITDkk5JqFhLbHMtpgkMHnFHYhDf0ZCsPYGdMG2lw,영원한 설리,236,94,81,False,False,True,False
GRANDMASTER,V4Ao1Mt43dklRDkGTFYMeCNO5DhSootqrLY2NISUP1ytfuM,Seafood탑,347,221,192,False,False,False,False
GRANDMASTER,TCuvZM_xWOtUaKrvdAwU_M5bi-kGyoA0ptzd5-afNaJ5RA,DODARl,313,124,88,False,False,False,True
GRANDMASTER,4LjXXj1MI-DJsRQ5yV6ZX3qikJ2jt9SNwBrhO21TBxBovbo,둥근해가떡섭니다,587,105,90,False,False,True,False
GRANDMASTER,M2pTPsT30lbNQrNs8EhxeDpo429l9e8V0YV0nD_dACYIBg,ChoGod,226,154,137,True,False,False,False
GRANDMASTER,zETRwgCguQikrV9RzaAmEWcolQcQ4F2H_OwR2ede73eo4Rg,Onikiri,202,401,370,False,False,True,False
GRANDMASTER,mmcUqG-jyoX2dWnc2h5vN_Bk-6FAJXR1IvzW75fX6o6NGQ,넥넷피한,400,79,53,False,False,False,False
GRANDMASTER,YNHZixM4LqKvNjowtOmiS--n9FS3jPIJfkSpEkFTbN5WGKE,qmn01,200,191,159,False,False,True,True
GRANDMASTER,aDFHzJYwpM4juZAweqJxeBJmkTlmMZNC6kEQTgTXQLBUkNY,과거의 꿈,279,266,260,True,False,False,False
GRANDMASTER,F4SZGQFeBH1S6KlpLBg--KyZBLUA8hPaPvCTnUqXVynbFnE,패치가가장강하다,213,440,434,False,False,True,False
GRANDMASTER,nveXIyoGL48UuHyAiw9XkRJGEaWyhwHshg9SPOKifvKk2tc,zxcrawqcx,280,134,119,True,False,False,True
GRANDMASTER,BxDE7lzp5CMTAjHEN43J0jxKjogCBZnWj1aEVxTuq1wW8Vc,Just Upgrade,451,173,199,False,False,False,True
GRANDMASTER,Tc4SwI4kYOD4wZt_547uW3ZLLad1-ONO8DZC7Y6P4xi74fQ,Lego77,372,167,185,False,False,False,False
GRANDMASTER,MxETmAoVIjk3f46jtez81zBb468DeHHmh5XJpWCdlNSVl7Q,Gen G Wize,487,447,435,True,False,False,False
GRANDMASTER,1cZvl_BrR3ZDTLIAfJQ-QdNxIhr9bWWDq8c2VkrAyzSK2w,득이님,268,110,82,False,False,False,False
GRANDMASTER,sJ8J-Nqg6jRlKVE_1oaor1lLxKGJWiHb00x5b2hq7vhISw,EMP Akanthus,270,415,392,False,False,False,False
GRANDMASTER,v4iUqIntiULXe0tdHooB2a1fGT5MHLogssPne5g-XirRCE4,나는 과일장사,238,233,207,False,False,True,False
GRANDMASTER,-s_uPp_VGPdxhd3frnWSJxu84ZbnIReWx1Pdpkq0OaKQKOk,XinMo2,263,185,155,False,False,False,False
GRANDMASTER,wMW7aztGd7XEcv1H_GhirUkL3TXEwuYKzOweR-t0gOfEKvA,wohennangu0,383,130,115,True,False,False,False
GRANDMASTER,J2C_fb3bfF_UQP7sPMTr2iCtw91cMmndff64n2aCMbs_yUM,iyets,280,168,93,False,False,True,True
GRANDMASTER,_LEMYvoN-_5rAIkfqHI8gPn_ayNbrJQK13Gjjw7zkC6Q7Oo,L1sure,437,118,96,False,False,False,False
GRANDMASTER,j7v0fJGsGq3Hd45WZc1iIDKGUXtF-z3bO-wKTTpF3vhfrUk,담원 FIame,187,449,445,False,False,True,False
GRANDMASTER,wufdrd-epvbllue7JiHJ6QncmlQuy2ePTbNB0VReLZb5xg,wootaeng,430,227,150,False,False,True,False
GRANDMASTER,CycgJoOH_NIBxaCrYOC6TvEy0qzFqJCTw3w__OlYTm2iG0w,feijizhadan,487,363,350,False,False,True,False
GRANDMASTER,DWa6dZhwonQKqQvk_N3RtRkRFYAbD2U42hU0UsfK21vh4kI,내가잘했네,584,152,131,False,False,True,False
GRANDMASTER,App-zdlSeCf2LOnC5NkNRXjAts8XeCMIp1o7lF0v7lhQZXU,깨기 싫은 꿈,543,118,97,False,False,False,False
GRANDMASTER,62jNx_kG_2o8sddyH1NW_HmoPLBic3LlVMqvy_EyjHJa1kU,식혜성애자,201,195,182,False,False,False,False
GRANDMASTER,q0R9chsnyAtSINh-io0ut9Y5QloVY2FBQ94T3DFMH29mTA,나 똥개 아니다,303,73,46,False,False,False,False
GRANDMASTER,DjSWboSFFr_xgnQXPr2Cj6SJ0_tWdtu8owZdDsaZ1bjI3ts,sry me noob,398,157,134,True,False,False,False
GRANDMASTER,ShiwwZBH6PMKxLzhcr0BjxCEaNYnDynyFeaEEv1P7R04bn8,By myself,293,143,110,False,False,False,False
GRANDMASTER,F-2KrSqLZtSE6pPf6zED0XN18UUcdmOcfQOGlG7VF-kRSA,탁종이,538,180,148,False,False,False,False
GRANDMASTER,Y_gf2zjyoZIQ6TFqCWcL8cTNlO7dPOvtCoZaC3bahHL9kog,이해석2,195,253,236,False,False,False,False
GRANDMASTER,3O_k0IOF4M-9BzOaIfGo8Z-LbqxFjszw_BgjzrT-iyNaE0Y,Remember2234,336,82,54,False,False,False,False
GRANDMASTER,VUTOE3FMg9FO50JJYlxJpvKVEHRN9zoHu62QuUFGcfy2ABA,Sei3e the day,264,145,144,False,False,False,False
GRANDMASTER,rZXKfErfdlAAoXSe5StLZuzcu8eCH767W1hh5hq31qwoV64,멍벙이,217,161,141,False,False,True,True
GRANDMASTER,hLRNOdAMxUdkQ_A9uMO6QS64ls1Fa6Em1KPNyL1CA70hDDM,히키 승수,390,147,153,False,False,True,True
GRANDMASTER,Vx9lqfhICNFAShSs8smYn2-AsCH507lCXG25EMbDrlAPEEw,뚤루루2,350,204,181,False,False,False,True
GRANDMASTER,QP8Y_3lz9iBNEtpxrHfZ-83llcZVZXYgqrmErmzKrcGF1g,현성S2재현,230,119,95,False,False,True,False
GRANDMASTER,SMgAiogSKCA5WJj97k2xYCWZL0oMje-x5AUqlAqWJK_b1yk,PilchaI,439,409,361,True,False,False,True
GRANDMASTER,HnxIbqh6iwjpdkQP8ILmZcRbaEAr4F7dKcBlGnJJEiGv0A,혜민모찌,328,124,82,False,False,False,True
GRANDMASTER,gEVM1_lQDwJ1-9lQ8h4GaOQJaCkJZrAhyZ4KsWfLMQ869g,신 곤,207,192,178,False,False,True,False
GRANDMASTER,Rvmlys9PbbGrX5AyOAIcjCdhCGffZ5bhBtjKN0pXNO3lwMc,ad20,239,110,78,False,False,True,True
GRANDMASTER,o6jUMpFji8SnbQSdL7eyEQhB3yb0O1PW999a-BRjiA-0bQ,킬러톱,367,277,247,False,False,False,False
GRANDMASTER,KWdCVpogSfd1OsheWnIjEQzF2d8G3ej65lnUMw90-fzzk7g,emulp1,525,341,257,True,False,False,False
GRANDMASTER,e-xEN4DEDoS1V_K0A6nmiBHbEmTeDR5bKyWi5wsVD27HILY,NoSmiteMan,220,225,200,False,False,True,False
GRANDMASTER,Isy2rcFBD0iOfNzQMQ-KPxiLZQKZ7Rtfdj5hhVzLJ1ajP8I,과감하게 주다,507,199,171,False,False,False,True
GRANDMASTER,tzNWD8GsNvKYw0lLGHxe4BKacnHos6ESLl4d29fF40AvNqs,fwerhao,286,84,59,False,False,True,False
GRANDMASTER,XO4JFpVHtF1wwF65J5hWWTXgSQxb4-Tzq8-UwHL9Fczt8xk,need time x,248,306,237,False,False,True,False
GRANDMASTER,eCqIuSjzPfSpqvAWWuW4hyhS6IVm25L9hTcUzpruGdL8nFY,진지하게 대하다,294,416,409,False,False,True,False
GRANDMASTER,zjawv5ml8OjEQUSi8mEZJ4OIk5eBzjjM9Uzf6ynWys5XTRk,엔도르시 자하드,575,99,84,False,False,True,False
GRANDMASTER,VvVcCYtJj7sLLhpGQ03OIp82M2Z0E6AbeQeJEMbB7vFa-dY,hewon,280,317,283,False,False,False,False
GRANDMASTER,_Nbivly8JLZNuLKLZq6K4bg2CMj31ZU4wd5o9AVQT6UrmyQ,김건북극곰,459,37,17,False,False,False,False
GRANDMASTER,Fb1BlhsE3sgRLYcSnBox5iMqU1u3B4OBpHwlK2ipilK-AiM,솔찬입니다,487,368,264,False,False,False,False
GRANDMASTER,Cf_s2J6ZKLOPsYwThgPxBlBFa6EVSXI1CwuorzIvjmQ-dvs,팀원에게폐가되자,331,127,108,False,False,True,False
GRANDMASTER,mR1DAudLRpPALjlDMrQenlWXS0DkA1wlIJiXYRi9xHiVT-8,Gen G BBakPyo,411,278,264,True,False,False,False
GRANDMASTER,HAwtNHy1bo0JzQsJIYOPouvl1_G_gfVAMldEJ7cJIvzi0hQ,Gen G Moo,582,197,163,True,False,False,False
GRANDMASTER,LO7nd2bPY0yiXca_XPXQznpyaU7jT2N5Abr3zIOBmWtQFA,술 사,310,117,101,False,False,False,False
GRANDMASTER,4yMGRc6KTVoRhelPmePNa5WuYQSUDDlh1_QfZCnT1PyEv1w,BEASTARS1,567,136,109,False,False,True,True
GRANDMASTER,0MyVyIcKLyx3gB1iBlkShbkSYGjaJXP7yEU6Yvy0xPIR88s,yan cha xp,573,144,104,False,False,False,False
GRANDMASTER,RdoT-gvfQke08Xsin6EY_m78zaMOoVVMM8EQQNX6yZqdGtI,알파몽,378,102,76,True,False,False,False
GRANDMASTER,ZTiOL6MP6Zahwo_VXp46nuILn3niLhJvOcD7gqw6Doi_FI4,wfs,290,82,71,False,False,False,False
GRANDMASTER,716HMpqi_pd85h0z7nHA4vNSdiDhTdsDS7bf7w3uyuaq9Jo,좀비맨,464,86,56,False,False,True,False
GRANDMASTER,nRQgw5JK34airFV2Hxky09ceSb7X0asVNydbIDOPU1LeRpo,플루토오,344,77,62,False,False,False,False
GRANDMASTER,rZpHvrz8RocuwIFwBS7q5sfBmsPCXHJJ2J-XCpGwPX2diBU,Vi0Iet,200,270,255,False,False,True,False
GRANDMASTER,0wqdsLHRJTyABCoRslIxNPh4DKM61f7x6a-f_opn6G1dru0,샤오 쑤,612,207,176,False,False,True,True
GRANDMASTER,i5rdWLqC50auCtFsoOPFnMmwupP-ZSt8dBwCiA6ustXNRA,설날떡국,196,94,72,False,False,True,False
GRANDMASTER,gd6mzAhRaEvWD7FbWJucv3oNchvIc9s_3AsILZ1lx70a9AY,승지부기,524,58,35,False,False,False,False
GRANDMASTER,mPM9kKe7hA6rWX3TjJfxypMaEz2D_l0EbEPh1KEXsENf2H0,DRX OneZang,233,198,211,False,False,False,False
GRANDMASTER,hKt7ql-lo4WTN3dIXOoOnm8oXdyM707xZapMgotrjC16wZ0,ELaB MungChi,312,243,216,False,False,False,False
GRANDMASTER,VbRUsm91Wgtz8G654GrknWiW7PNNEY_MLaKaObuctWTVaBw,03 JGL,317,467,437,False,False,True,False
GRANDMASTER,RuLppL1r3gzX8FHnERq2lo-Tp8yPxJDipIha56NVTNDKXlg,I only top,221,218,195,True,False,False,False
GRANDMASTER,DTnOaB9ak4DNldf8Z6IewZo6BndPjpxay6k9VivHvu_-zTk,긍정적인에너지,416,354,331,False,False,True,True
GRANDMASTER,jj57kMrg2l4fIYcNWTopGY_PsW-EukBKOKSEZtjue7_pI94,zhyscxlg,516,351,307,False,False,True,False
GRANDMASTER,fvHN-y7TM6O-Jkx3xBG6Tjartg0o8gsqWwAvpVSVXxzxoVI,긴장하지말아요,225,116,99,False,False,True,False
GRANDMASTER,qrpzED2dxlgsAYoHXmvYOX8BBblvv3rEqp8FBTxwnlwOaug,풍월량머독침착맨,503,88,60,False,False,False,True
GRANDMASTER,QtZn1tcw89PmjoinjIEreI4vL1LtquREhHQdmhA1-6lKoZQ,어나더 혜지 fan,567,211,173,False,False,True,False
GRANDMASTER,8Tgb1XC6tX2N918sZEw8W7D7lYV9wr3SwRFJ3j611S4nK5c,Urgot Thebausffs,247,178,138,False,False,True,False
GRANDMASTER,QuKUsyTHqYu_6s1cM82p_Iw3zGe4XcEz5liSr8oKCRFS8Tg,BRION Hollow,491,239,223,True,False,False,False
GRANDMASTER,bmBRixI11GD7UaCxEf78I8wuj6gaF4P3pEy2H0Jp1fkHU4Y,두더지형님,452,409,423,True,False,False,False
GRANDMASTER,jGRHcbyGQlqwhR8yxmID0yb87cB0NThl0OuA9UdBWvU4DF0,gbxcbcadf,374,125,79,False,False,False,False
GRANDMASTER,etNPfhtHkqfYVDk_fx1P_4uHpS70J2ohCchAKPrP12WNBvQ,Mei Tian Kun,274,134,170,False,False,True,False
GRANDMASTER,supZySyHkS0x1J39TizAEhxIcAPJ0tT4GfoSQJ7CdBqnSB0,Jianguoqiang,476,248,225,True,False,False,False
GRANDMASTER,vTjKtSNjJXBHosEjs-ja7Nbk2l61xO4o-grYXCQ-RD-LMB0,Wwwbaby,474,226,208,False,False,True,False
